text,label
"a poignant , artfully crafted meditation on mortality .",4
"movies like this are selling the old european candor , the old wink of ` bold ' revelation .",2
the pacing is often way off and there are too many bona fide groaners among too few laughs .,0
an ambitious and moving but bleak film .,2
exciting documentary .,4
"as predictable as the outcome of a globetrotters-generals game , juwanna mann is even more ludicrous than you 'd expect from the guy-in-a-dress genre , and a personal low for everyone involved .",0
this is the best star trek movie in a long time .,4
"well-nigh unendurable ... though the picture strains to become cinematic poetry , it remains depressingly prosaic and dull .",0
"i have n't seen one in so long , no wonder i did n't recognize it at first .",2
"in its own way , joshua is as blasphemous and nonsensical as a luis buñuel film without the latter 's attendant intelligence , poetry , passion , and genius .",0
"though of particular interest to students and enthusiast of international dance and world music , the film is designed to make viewers of all ages , cultural backgrounds and rhythmic ability want to get up and dance .",4
much of all about lily chou-chou is mesmerizing : some of its plaintiveness could make you weep .,4
what could have been a pointed little chiller about the frightening seductiveness of new technology loses faith in its own viability and succumbs to joyless special-effects excess .,2
"like dickens with his passages , mcgrath crafts quite moving scenes throughout his resolutely dramatic variation on the novel .",4
"finely crafted , finely written , exquisitely performed",4
"enough trivializes an important crisis , reduces it to an almost comic embarrassment .",0
"make no mistake , ivans xtc .",2
"it 's also , clearly , great fun .",4
a frustrating yet deeply watchable melodrama that makes you think it 's a tougher picture than it is .,2
a good-looking but ultimately pointless political thriller with plenty of action and almost no substance .,2
"goofy , nutty , consistently funny .",4
"the script 's snazzy dialogue establishes a realistic atmosphere that involves us in the unfolding crisis , but the lazy plotting ensures that little of our emotional investment pays off .",2
"in exactly 89 minutes , most of which passed as slowly as if i 'd been sitting naked on an igloo , formula 51 sank from quirky to jerky to utter turkey .",0
"the inevitable double - and triple-crosses arise , but the only drama is in waiting to hear how john malkovich 's reedy consigliere will pronounce his next line .",2
"this is the sort of low-grade dreck that usually goes straight to video -- with a lousy script , inept direction , pathetic acting , poorly dubbed dialogue and murky cinematography , complete with visible boom mikes .",0
"peter jackson and company once again dazzle and delight us , fulfilling practically every expectation either a longtime tolkien fan or a movie-going neophyte could want .",4
superbly photographed and staged by mendes with a series of riveting set pieces the likes of which mainstream audiences have rarely seen .,4
"slapstick buffoonery can tickle many a preschooler 's fancy , but when it costs a family of four about $ 40 to see a film in theaters , why spend money on a dog like this when you can rent a pedigree instead ?",0
"purposefully shocking in its eroticized gore , if unintentionally dull in its lack of poetic frissons .",0
"interminably bleak , to say nothing of boring .",0
"the animation and backdrops are lush and inventive , yet return to neverland never manages to take us to that elusive , lovely place where we suspend our disbelief .",2
the mark of a respectable summer blockbuster is one of two things : unadulterated thrills or genuine laughs .,4
"invigorating , surreal , and resonant with a rainbow of emotion .",4
delightfully rendered,4
slackers ' jokey approach to college education is disappointingly simplistic -- the film 's biggest problem -- and there are no unforgettably stupid stunts or uproariously rude lines of dialogue to remember it by .,2
"a ` girls gone wild ' video for the boho art-house crowd , the burning sensation is n't a definitive counter-cultural document -- its makers are n't removed and inquisitive enough for that .",0
"the action is reasonably well-done ... yet story , character and comedy bits are too ragged to ever fit smoothly together .",2
has its charming quirks and its dull spots .,2
"it 's also curious to note that this film , like the similarly ill-timed antitrust , is easily as bad at a fraction the budget .",0
to the degree that ivans xtc .,2
"it 's immensely ambitious , different than anything that 's been done before and amazingly successful in terms of what it 's trying to do .",4
"like a skillful fisher , the director uses the last act to reel in the audience since its poignancy hooks us completely .",4
